X,Y,OBJECTID,DOCUMENT_NBR,CRASH_YEAR,CRASH_DT,CRASH_MILITARY_TM,CRASH_SEVERITY,K_PEOPLE,A_PEOPLE,B_PEOPLE,C_PEOPLE,PERSONS_INJURED,PEDESTRIANS_KILLED,PEDESTRIANS_INJURED,VEH_COUNT,COLLISION_TYPE,WEATHER_CONDITION,LIGHT_CONDITION,RD_TYPE,ROADWAY_SURFACE_COND,RELATION_TO_ROADWAY,ROADWAY_ALIGNMENT,ROADWAY_SURFACE_TYPE,ROADWAY_DEFECT,ROADWAY_DESCRIPTION,INTERSECTION_TYPE,TRAFFIC_CONTROL_TYPE,TRFC_CTRL_STATUS_TYPE,WORK_ZONE_RELATED,WORK_ZONE_LOCATION,WORK_ZONE_TYPE,FIRST_HARMFUL_EVENT,FIRST_HARMFUL_EVENT_LOC,ALCOHOL_NOTALCOHOL,BELTED_UNBELTED,BIKE_NONBIKE,DISTRACTED_NOTDISTRACTED,DEER_NODEER,DROWSY_NOTDROWSY,DRUG_NODRUG,GR_NOGR,HITRUN_NOT_HITRUN,LGTRUCK_NONLGTRUCK,MOTOR_NONMOTOR,PED_NONPED,RR,SPEED_NOTSPEED,SCHOOL_ZONE,SENIOR_NOTSENIOR,YOUNG_NOTYOUNG,MAINLINE_YN,NIGHT,VDOT_DISTRICT,JURIS_CODE,PHYSICAL_JURIS,FUN,FAC,AREA_TYPE,SYSTEM,VSP,OWNERSHIP,INTERSECTION_ANALYSIS,PLAN_DISTRICT,MPO_NAME,RTE_NM,RNS_MP,NODE,OFFSET
-77.589862207,38.330697566,958933,203105345,2020,2020/10/29 17:00:00+00,1018,K,1,1,1,0,2,0,0,3,3. Head On,5. Rain,2. Daylight,RD_UNKNOWN,2. Wet,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Unbelted,No,No,No,No,No,No,No,Yes,No,No,No,Yes,3. No,No,Yes,Yes,No,6. Fredericksburg,88,088. Spotsylvania County,6,"0. Two-way, non-divided",Rural,SECONDARY,2,VDOT_SEC,Not Intersection,George Washington Regional,FRED,R-VA088SC00618WB,3.02,702316.0,280.0
-81.285904089,37.269108208,201537,142045065,2014,2014/07/22 17:00:00+00,1330,O,0,0,0,0,0,0,0,2,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,7. No Passing Lines,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,3. No,No,Yes,Yes,No,1. Bristol,92,092. Tazewell County,4,"0. Two-way, non-divided",Rural,PRIMARY,4,VDOT_PRI,Not Intersection,Cumberland Plateau,,R-VA   SR00102SB,3.81,729413.0,576.0
-77.7542909169999,38.564843384,396577,163405182,2016,2016/12/03 17:00:00+00,1804,A,0,1,1,0,2,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,7. Culpeper,30,030. Fauquier County,2,"1. Divided, no control of access",Rural,PRIMARY,2,VDOT_PRI,Not Intersection,Rappahannock - Rapidan,,R-VA   US00017NB,204.21,313549.0,2519.0
-77.894692957,39.118525721,596188,173475093,2017,2017/12/06 17:00:00+00,1415,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_RIGHT,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,7. No Passing Lines,1. Yes - Working,2. No,,,2. Trees,4. Roadside,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,No,8. Staunton,21,021. Clarke County,5,"0. Two-way, non-divided",Rural,SECONDARY,2,VDOT_SEC,Not Intersection,Northern Shenandoah Valley,,R-VA021SC00606SB,9.39,223021.0,2904.0
-79.4122434769999,36.9542656770001,287323,152735346,2015,2015/09/28 17:00:00+00,1849,K,1,0,1,0,1,0,0,2,2. Angle,5. Rain,2. Daylight,NOT_RD,2. Wet,9. Within Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",4. Four Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,No,3. Lynchburg,71,071. Pittsylvania County,3,"0. Two-way, non-divided",Rural,PRIMARY,6,VDOT_PRI,VDOT Intersection,West Piedmont,,R-VA   SR00040EB,61.97,518707.0,11.0
-79.873138027,37.009162002,205938,142865336,2014,2014/10/13 17:00:00+00,1456,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,2. Wet,10. Intersection Related - Within 150 Feet,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",3. Three Approaches,3. Traffic Signal,3. Yes - Not Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,2. Salem,157,157. Town of Rocky Mount,3,"1. Divided, no control of access",Rural,OTHER,6,URBAN_PRI,Urban Intersection,"Roanoke Valley-Alleghany, West Piedmont",,R-VA   SR00040EB,33.52,329307.0,285.0
-77.160137105,37.512464021,822523,192215313,2019,2019/08/09 17:00:00+00,1900,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,Yes,Yes,Yes,No,4. Richmond,63,063. New Kent County,1,"3. Divided, full control of access",Rural,INTERSTATE,1,VDOT_IS,Not Intersection,Richmond Regional,RICH,R-VA   IS00064WB,207.22,,
-80.1748782769999,37.3227186760001,236671,142675135,2014,2014/08/30 17:00:00+00,1803,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_RIGHT,1. Dry,8. Non-Intersection,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,2. Trees,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,2. Salem,80,080. Roanoke County,5,"0. Two-way, non-divided",Rural,SECONDARY,6,VDOT_SEC,Not Intersection,Roanoke Valley-Alleghany,,R-VA080SC00622WB,4.74,571102.0,18543.0
-77.60537285399991,38.766032220999996,648836,182345152,2018,2018/07/24 17:00:00+00,1730,K,1,0,2,0,2,0,0,3,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,Yes,3. No,Yes,Yes,Yes,No,9. Northern Virginia,76,076. Prince William County,,,Rural,SECONDARY,7,VDOT_SEC,Not Intersection,Northern Virginia,NOVA,R-VA076SC03500EB,1.47,,
-77.993290778,39.135529930000104,931201,202265110,2020,2020/08/12 17:00:00+00,600,K,1,0,0,0,0,1,0,1,12. Ped,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,NOT_RD,1. Dry,"13. Driveway, Alley-Access - Related",1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,19. Ped,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,Yes,No,Yes,3. No,No,Yes,Yes,Yes,8. Staunton,21,021. Clarke County,3,"0. Two-way, non-divided",Rural,PRIMARY,2,VDOT_PRI,Not Intersection,Northern Shenandoah Valley,,R-VA   US00340NB,116.13,223145.0,312.0
-77.553611423,37.0910267150001,428903,163005140,2016,2016/10/21 17:00:00+00,601,K,1,1,0,0,1,0,0,2,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_UNKNOWN,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,30. Overturn (Rollover),4. Roadside,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,4. Richmond,26,026. Dinwiddie County,1,"3. Divided, full control of access",Rural,INTERSTATE,1,VDOT_IS,Not Intersection,Crater,,R-VA   IS00085SB,54.51,,
-78.7923642379999,38.4549536100001,972145,201725182,2020,2020/06/19 17:00:00+00,2115,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_RIGHT,1. Dry,8. Non-Intersection,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,3. Utility Pole,4. Roadside,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,8. Staunton,82,082. Rockingham County,6,"0. Two-way, non-divided",Rural,SECONDARY,2,VDOT_SEC,Not Intersection,Central Shenandoah,HAR,R-VA082SC00717NB,2.91,587464.0,554.0
-77.162474749,36.960547491999996,795062,193555037,2019,2019/12/20 17:00:00+00,2320,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_RIGHT,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,2. Trees,4. Roadside,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,5. Hampton Roads,91,091. Sussex County,3,"0. Two-way, non-divided",Rural,PRIMARY,5,VDOT_PRI,Not Intersection,Crater,,R-VA   SR00040EB,210.64,631469.0,5116.0
-77.605017926,38.116180086,567764,171005187,2017,2017/04/06 17:00:00+00,1556,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_RIGHT,1. Dry,8. Non-Intersection,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,28. Ran Off Road,2. Shoulder,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,No,6. Fredericksburg,88,088. Spotsylvania County,6,"0. Two-way, non-divided",Rural,SECONDARY,2,VDOT_SEC,Not Intersection,George Washington Regional,FRED,R-VA088SC00647NB,2.99,617170.0,4562.0
-78.386679062,38.0105870460001,402363,161055242,2016,2016/04/12 17:00:00+00,1936,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),3. Dusk,NOT_RD,1. Dry,9. Within Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,7. No Passing Lines,1. Yes - Working,2. No,,,2. Trees,4. Roadside,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,7. Culpeper,2,002. Albemarle County,4,"0. Two-way, non-divided",Rural,PRIMARY,3,VDOT_PRI,VDOT Intersection,Thomas Jefferson,CVIL,R-VA   US00250WB,102.72,110403.0,90.0
-77.374970979,37.6306966590001,625387,182895362,2018,2018/10/11 17:00:00+00,2109,K,1,2,1,0,3,1,2,3,1. Rear End,5. Rain,5. Darkness - Road Not Lighted,NOT_RD,2. Wet,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,6. Parked Vehicle,1. On Roadway,No,Belted,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,3. No,No,Yes,Yes,Yes,4. Richmond,42,042. Hanover County,,,Rural,INTERSTATE,1,VDOT_IS,Not Intersection,Richmond Regional,RICH,R-VA   IS00295SB,38.58,,
-78.0943281359999,37.1074039490001,785623,191035169,2019,2019/04/11 17:00:00+00,536,K,2,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_LEFT,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,14. Ditch,4. Roadside,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,Yes,4. Richmond,67,067. Nottoway County,5,"0. Two-way, non-divided",Rural,SECONDARY,1,VDOT_SEC,Not Intersection,Commonwealth Regional,,R-VA067SC00625EB,8.94,498010.0,644.0
-77.56250455899999,37.259176134,478867,163395252,2016,2016/11/20 17:00:00+00,1400,B,0,0,1,1,2,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,Yes,No,No,No,No,No,3. No,Yes,Yes,Yes,No,4. Richmond,20,020. Chesterfield County,6,"0. Two-way, non-divided",Rural,SECONDARY,1,VDOT_SEC,VDOT Intersection,"Richmond Regional, Crater",TCAT,R-VA020SC00630WB,0.5,203017.0,0.0
-80.573931465,37.215264259,252299,150235077,2015,2015/01/22 17:00:00+00,2025,B,0,0,1,0,1,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,RD_UNKNOWN,1. Dry,1. Main-Line Roadway,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,28. Ran Off Road,4. Roadside,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,2. Salem,60,060. Montgomery County,5,"0. Two-way, non-divided",Rural,SECONDARY,6,VDOT_SEC,Not Intersection,New River Valley,,R-VA060SC00652EB,2.57,463169.0,1114.0
-82.8083775869999,36.7103696770001,445725,160755232,2016,2016/03/12 17:00:00+00,2120,B,0,0,1,0,1,0,0,1,6. Fixed Object in Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_RIGHT,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,2. Trees,4. Roadside,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,1. Bristol,84,084. Scott County,4,"0. Two-way, non-divided",Rural,SECONDARY,4,VDOT_SEC,Not Intersection,Lenowisco,,R-VA084SC00604EB,8.91,729407.0,301.0
-80.799131525,36.9022497940001,783341,191765396,2019,2019/06/24 17:00:00+00,1722,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,1. Bristol,98,098. Wythe County,4,"0. Two-way, non-divided",Rural,PRIMARY,4,VDOT_PRI,Not Intersection,Mount Rogers,,R-VA   SR00100SB,11.16,666034.0,2519.0
-78.766003466,37.9698406140001,599576,171805379,2017,2017/06/29 17:00:00+00,1030,B,0,0,1,0,1,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_UNKNOWN,8. Natural Debris,8. Non-Intersection,1. Straight - Level,"4. Slag, Gravel, Stone",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,2. Trees,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,7. Culpeper,2,002. Albemarle County,6,"0. Two-way, non-divided",Rural,SECONDARY,3,VDOT_SEC,Not Intersection,Thomas Jefferson,,R-VA002SC00691NB,1.38,110155.0,977.0
-78.49505133799991,37.57294159,201892,142925060,2014,2014/10/18 17:00:00+00,420,K,1,1,0,0,1,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_LEFT,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,7. No Passing Lines,1. Yes - Working,2. No,,,2. Trees,"8. Off Roadway, Location Unknown",Yes,Unbelted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,3. Lynchburg,14,014. Buckingham County,3,"0. Two-way, non-divided",Rural,PRIMARY,3,VDOT_PRI,Not Intersection,Commonwealth Regional,,R-VA   SR00020SB,2.41,173129.0,771.0
-78.55269358399991,37.861454886,142780,140975147,2014,2014/04/07 17:00:00+00,841,B,0,0,1,0,1,0,0,1,9. Fixed Object - Off Road,5. Rain,2. Daylight,RD_RIGHT,2. Wet,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,2. Trees,2. Shoulder,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,7. Culpeper,2,002. Albemarle County,3,"0. Two-way, non-divided",Rural,PRIMARY,3,VDOT_PRI,Not Intersection,Thomas Jefferson,,R-VA   SR00020SB,25.14,110413.0,1515.0
-78.11170384,39.297808712000105,272357,152265001,2015,2015/08/10 17:00:00+00,2345,O,0,0,0,0,0,0,0,1,16. Other,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_UNKNOWN,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,6. Parked Vehicle,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,Yes,8. Staunton,34,034. Frederick County,6,"0. Two-way, non-divided",Rural,SECONDARY,2,VDOT_SEC,Not Intersection,Northern Shenandoah Valley,,R-VA034SC01547WB,0.24,746935.0,560.0
-76.82645292,37.523842617000106,899942,200055280,2020,2020/01/03 17:00:00+00,2213,K,1,0,0,0,0,1,0,1,12. Ped,4. Mist,5. Darkness - Road Not Lighted,NOT_RD,2. Wet,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,19. Ped,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,Yes,No,No,3. No,No,Yes,Yes,Yes,4. Richmond,63,063. New Kent County,,,Rural,PRIMARY,1,VDOT_PRI,VDOT Intersection,Richmond Regional,,R-VA   SR00033EB,37.94,478144.0,69.0
-78.229487476,39.068769167,811829,193125128,2019,2019/11/07 17:00:00+00,1610,O,0,0,0,0,0,0,0,2,4. Sideswipe - Same Direction,5. Rain,2. Daylight,NOT_RD,2. Wet,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,No,8. Staunton,34,034. Frederick County,1,"3. Divided, full control of access",Rural,INTERSTATE,2,VDOT_IS,Not Intersection,Northern Shenandoah Valley,WINC,R-VA   IS00081SB,306.82,,
-80.582725727,36.7229628590001,961436,201825294,2020,2020/06/29 17:00:00+00,1430,O,0,0,0,0,0,0,0,1,10. Deer,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,7. No Passing Lines,1. Yes - Working,2. No,,,23. Animal,1. On Roadway,No,Belted,No,No,Yes,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,2. Salem,17,017. Carroll County,3,"0. Two-way, non-divided",Rural,PRIMARY,4,VDOT_PRI,Not Intersection,Mount Rogers,,R-VA   US00058WB,213.17,188655.0,3527.0
-81.86446369,36.972367838000004,58383,131955059,2013,2013/07/14 17:00:00+00,710,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_RIGHT,1. Dry,8. Non-Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,1. Bank Or Ledge,9. Outside Right-of-Way,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,1. Bristol,83,083. Russell County,6,"0. Two-way, non-divided",Rural,SECONDARY,4,VDOT_SEC,Not Intersection,Cumberland Plateau,,R-VA083SC00643NB,0.15,591020.0,818.0
-79.313290352,37.0910837390001,503310,170895022,2017,2017/03/29 17:00:00+00,2310,B,0,0,1,0,1,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_RIGHT,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,7. No Passing Lines,1. Yes - Working,2. No,,,1. Bank Or Ledge,4. Roadside,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,Yes,3. Lynchburg,331,331. Town of Hurt,4,"0. Two-way, non-divided",Rural,PRIMARY,3,VDOT_PRI,Not Intersection,West Piedmont,,R-VA   US00029SBBUS004,1.41,519032.0,4678.0
-78.81258952,37.323735223,377490,163315059,2016,2016/11/26 17:00:00+00,346,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_LEFT,1. Dry,8. Non-Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,2. Trees,4. Roadside,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,3. Lynchburg,6,006. Appomattox County,4,"0. Two-way, non-divided",Rural,SECONDARY,3,VDOT_SEC,Not Intersection,Region 2000,,R-VA006SC00635SB,2.16,130152.0,2286.0
-77.869582704,37.2172405260001,593019,172785370,2017,2017/09/19 17:00:00+00,2120,K,3,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_LEFT,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,1. No Traffic Control,6. No Traffic Control Device Present,2. No,,,2. Trees,4. Roadside,Yes,Unbelted,No,Yes,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,Yes,4. Richmond,4,004. Amelia County,6,"0. Two-way, non-divided",Rural,SECONDARY,1,VDOT_SEC,Not Intersection,Commonwealth Regional,,R-VA004SC00682NB,0.48,120205.0,8490.0
-83.108902762,36.7204962430001,582561,170625194,2017,2017/03/02 17:00:00+00,1425,K,1,1,2,0,3,1,1,3,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,Yes,No,No,3. No,Yes,Yes,Yes,No,1. Bristol,52,052. Lee County,3,"1. Divided, no control of access",Rural,PRIMARY,4,VDOT_PRI,Not Intersection,Lenowisco,,R-VA   US00058WBALT001,2.71,423250.0,444.0
-77.7079547929999,37.82907543,411926,163655237,2016,2016/12/19 17:00:00+00,2323,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_RIGHT,1. Dry,8. Non-Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,2. Trees,4. Roadside,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,Yes,4. Richmond,42,042. Hanover County,3,"0. Two-way, non-divided",Rural,PRIMARY,1,VDOT_PRI,Not Intersection,Richmond Regional,RICH,R-VA   US00033EB,109.69,373097.0,3379.0
