X,Y,OBJECTID,DOCUMENT_NBR,CRASH_YEAR,CRASH_DT,CRASH_MILITARY_TM,CRASH_SEVERITY,K_PEOPLE,A_PEOPLE,B_PEOPLE,C_PEOPLE,PERSONS_INJURED,PEDESTRIANS_KILLED,PEDESTRIANS_INJURED,VEH_COUNT,COLLISION_TYPE,WEATHER_CONDITION,LIGHT_CONDITION,RD_TYPE,ROADWAY_SURFACE_COND,RELATION_TO_ROADWAY,ROADWAY_ALIGNMENT,ROADWAY_SURFACE_TYPE,ROADWAY_DEFECT,ROADWAY_DESCRIPTION,INTERSECTION_TYPE,TRAFFIC_CONTROL_TYPE,TRFC_CTRL_STATUS_TYPE,WORK_ZONE_RELATED,WORK_ZONE_LOCATION,WORK_ZONE_TYPE,FIRST_HARMFUL_EVENT,FIRST_HARMFUL_EVENT_LOC,ALCOHOL_NOTALCOHOL,BELTED_UNBELTED,BIKE_NONBIKE,DISTRACTED_NOTDISTRACTED,DEER_NODEER,DROWSY_NOTDROWSY,DRUG_NODRUG,GR_NOGR,HITRUN_NOT_HITRUN,LGTRUCK_NONLGTRUCK,MOTOR_NONMOTOR,PED_NONPED,RR,SPEED_NOTSPEED,SCHOOL_ZONE,SENIOR_NOTSENIOR,YOUNG_NOTYOUNG,MAINLINE_YN,NIGHT,VDOT_DISTRICT,JURIS_CODE,PHYSICAL_JURIS,FUN,FAC,AREA_TYPE,SYSTEM,VSP,OWNERSHIP,INTERSECTION_ANALYSIS,PLAN_DISTRICT,MPO_NAME,RTE_NM,RNS_MP,NODE,OFFSET
-77.675184228,37.426540915,221276,141165020,2014,2014/04/25 17:00:00+00,2210,K,1,2,1,0,3,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,NOT_RD,2. Wet,10. Intersection Related - Within 150 Feet,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,2. Trees,4. Roadside,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,4. Richmond,20,020. Chesterfield County,J,"0. Two-way, non-divided",Urban,SECONDARY,1,VDOT_SEC,VDOT Intersection,"Richmond Regional, Crater",RICH,R-VA020SC03600NB,2.54,709686.0,63.0
-76.07433623,36.8316984160001,128963,143195115,2014,2014/11/13 17:00:00+00,1720,O,0,0,0,0,0,0,0,2,2. Angle,5. Rain,4. Darkness - Road Lighted,NOT_RD,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,5. Hampton Roads,134,134. City of Virginia Beach,I,"0. Two-way, non-divided",Urban,OTHER,5,URBAN_SEC,Urban Intersection,Hampton Roads,HAMP,R-VA134UR08726SB,1.61,542061.0,1906.0
-76.35572999999991,36.7650600000001,731139,182115385,2018,2018/07/28 17:00:00+00,2016,K,1,0,0,0,0,0,0,1,16. Other,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_UNKNOWN,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,30. Overturn (Rollover),2. Shoulder,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,No,Yes,5. Hampton Roads,131,131. City of Chesapeake,,,Urban,OTHER,5,URBAN_OTHER,Not Intersection,Hampton Roads,HAMP,S-VA131PR YADKIN RD,1.05,,
-77.302726228,37.6323314480001,78805,133385196,2013,2013/12/02 17:00:00+00,800,K,1,0,0,0,0,1,0,2,12. Ped,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,19. Ped,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,Yes,No,No,3. No,Yes,Yes,Yes,No,4. Richmond,42,042. Hanover County,J,"0. Two-way, non-divided",Urban,SECONDARY,1,VDOT_SEC,VDOT Intersection,Richmond Regional,RICH,R-VA042SC01630SB,0.94,711742.0,195.0
-77.389902048,37.2897130980001,248951,150415150,2015,2015/02/09 17:00:00+00,1240,K,1,1,0,0,1,0,0,1,8. Non-Collision,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_RIGHT,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,30. Overturn (Rollover),1. On Roadway,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,No,4. Richmond,20,020. Chesterfield County,A,"3. Divided, full control of access",Urban,INTERSTATE,1,VDOT_IS,Not Intersection,"Richmond Regional, Crater",TCAT,R-VA   IS00095NB,56.78,,
-79.937618577,37.2717545790001,791243,193035206,2019,2019/10/27 17:00:00+00,200,O,0,0,0,0,0,0,0,2,2. Angle,5. Rain,4. Darkness - Road Lighted,NOT_RD,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,2. Salem,128,128. City of Roanoke,,,Urban,OTHER,6,URBAN_PRI,Urban Intersection,Roanoke Valley-Alleghany,ROAN,R-VA   US00221SB,98.61,573264.0,327.0
-77.514231029,37.380269318,383745,162045235,2016,2016/07/22 17:00:00+00,1500,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",3. Three Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,2. Trees,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,4. Richmond,20,020. Chesterfield County,J,"0. Two-way, non-divided",Urban,SECONDARY,1,VDOT_SEC,VDOT Intersection,"Richmond Regional, Crater",RICH,R-VA020SC00655WB,15.07,203553.0,121.0
-76.50701,37.1051400000001,281021,160390131,2015,2015/09/06 17:00:00+00,1407,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,5. Rain,2. Daylight,RD_RIGHT,2. Wet,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. Utility Pole,4. Roadside,Yes,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,5. Hampton Roads,121,121. City of Newport News,,,Urban,OTHER,5,URBAN_SEC,Not Intersection,Hampton Roads,HAMP,U-VA121SC99999UK,,,
-77.36104294399999,37.59866113,232632,142375194,2014,2014/08/23 17:00:00+00,1023,O,0,0,0,0,0,0,0,2,1. Rear End,5. Rain,2. Daylight,NOT_RD,2. Wet,10. Intersection Related - Within 150 Feet,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",3. Three Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,4. Richmond,42,042. Hanover County,J,"0. Two-way, non-divided",Urban,SECONDARY,1,VDOT_SEC,VDOT Intersection,Richmond Regional,RICH,R-VA042SC01440NB,0.35,373977.0,16.0
-80.42355500000001,37.163129999999995,17872,132725194,2013,2013/09/24 17:00:00+00,2001,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,10. Intersection Related - Within 150 Feet,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,8. Yield Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,2. Salem,154,154. Town of Christiansburg,,,Urban,OTHER,6,URBAN_SEC,Urban Intersection,New River Valley,NRV,U-VA154SC99999UK,,,
-77.566248104,37.5946083540001,487448,160955399,2016,2016/04/04 17:00:00+00,2111,O,0,0,0,0,0,0,0,2,2. Angle,4. Mist,5. Darkness - Road Not Lighted,NOT_RD,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,Yes,Yes,Yes,4. Richmond,43,043. Henrico County,E,"1. Divided, no control of access",Urban,OTHER,1,URBAN_SEC,Urban Intersection,Richmond Regional,RICH,R-VA043SC07518NB,1.91,378163.0,5.0
-77.52586294299991,39.103822437000105,469609,161115058,2016,2016/04/19 17:00:00+00,1155,B,0,0,2,1,3,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,9. Northern Virginia,253,253. Town of Leesburg,I,"0. Two-way, non-divided",Urban,OTHER,7,URBAN_SEC,Urban Intersection,Northern Virginia,NOVA,R-VA253UR00003EB,0.78,743819.0,211.0
-77.468108784,37.566206062,952055,201925265,2020,2020/07/10 17:00:00+00,2035,K,1,0,3,1,4,0,0,6,1. Rear End,1. No Adverse Condition (Clear/Cloudy),3. Dusk,NOT_RD,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,Yes,Yes,Yes,No,4. Richmond,127,127. City of Richmond,E,"1. Divided, no control of access",Urban,OTHER,1,URBAN_PRI,Urban Intersection,Richmond Regional,RICH,R-VA   SR00161NB,9.66,210054.0,132.0
-76.201001628,36.7733713540001,333989,151515119,2015,2015/05/25 17:00:00+00,1533,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,10. Intersection Related - Within 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",2. Two Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,5. Hampton Roads,134,134. City of Virginia Beach,H,"1. Divided, no control of access",Urban,OTHER,5,URBAN_PRI,Urban Intersection,Hampton Roads,HAMP,R-VA   SR00190WB,7.67,541168.0,3421.0
-77.45704105,37.6176234710001,873400,192335360,2019,2019/08/21 17:00:00+00,2204,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,4. Richmond,43,043. Henrico County,E,"1. Divided, no control of access",Urban,PRIMARY,1,VDOT_PRI,VDOT Intersection,Richmond Regional,RICH,R-VA   US00001NB,98.75,378081.0,21.0
-77.320995849,38.5563512430001,757294,193175283,2019,2019/10/11 17:00:00+00,653,K,1,0,0,1,1,1,0,2,12. Ped,1. No Adverse Condition (Clear/Cloudy),1. Dawn,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,14. Ped Crosswalk,1. Yes - Working,2. No,,,19. Ped,1. On Roadway,No,Belted,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,1. Yes,Yes,Yes,Yes,No,9. Northern Virginia,76,076. Prince William County,I,"0. Two-way, non-divided",Urban,SECONDARY,7,VDOT_SEC,Not Intersection,Northern Virginia,NOVA,R-VA076SC01107WB,0.26,546521.0,380.0
-76.203642752,36.5609129710001,681382,183145028,2018,2018/11/09 17:00:00+00,2348,K,1,0,1,0,1,0,0,1,9. Fixed Object - Off Road,4. Mist,5. Darkness - Road Not Lighted,RD_LEFT,2. Wet,8. Non-Intersection,2. Curve - Level,1. Concrete,1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,2. Trees,2. Shoulder,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,5. Hampton Roads,131,131. City of Chesapeake,I,"0. Two-way, non-divided",Urban,OTHER,5,URBAN_SEC,Not Intersection,Hampton Roads,HAMP,R-VA131UR08796EB,11.54,730351.0,1468.0
-79.9864117079999,37.2462131730001,969565,203215207,2020,2020/11/13 17:00:00+00,1843,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,23. Animal,1. On Roadway,No,Belted,No,No,Yes,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,2. Salem,128,128. City of Roanoke,H,"0. Two-way, non-divided",Urban,OTHER,6,URBAN_PRI,Not Intersection,Roanoke Valley-Alleghany,ROAN,R-VA   US00221SB,95.09,572257.0,2365.0
-80.00990776899991,37.2083391,89789,140025078,2013,2013/11/11 17:00:00+00,438,K,2,1,0,1,2,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,NOT_RD,1. Dry,8. Non-Intersection,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. Utility Pole,4. Roadside,Yes,Unbelted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,Yes,2. Salem,80,080. Roanoke County,I,"0. Two-way, non-divided",Urban,SECONDARY,6,VDOT_SEC,VDOT Intersection,Roanoke Valley-Alleghany,ROAN,R-VA080SC00613NB,3.41,571062.0,164.0
-77.438399935,37.360630148,833981,191085299,2019,2019/04/18 17:00:00+00,1512,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,2. Yes - With School Activity,No,Yes,Yes,No,4. Richmond,20,020. Chesterfield County,J,"0. Two-way, non-divided",Urban,SECONDARY,1,VDOT_SEC,Not Intersection,"Richmond Regional, Crater",RICH,R-VA020SC00609NB,0.09,203089.0,459.0
-77.484434118,37.509250422,825088,190015063,2019,2019/01/01 17:00:00+00,548,K,1,0,0,0,0,1,0,1,12. Ped,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,19. Ped,1. On Roadway,No,Belted,No,No,No,No,No,No,Yes,No,No,Yes,No,No,3. No,No,Yes,Yes,Yes,4. Richmond,127,127. City of Richmond,E,"1. Divided, no control of access",Urban,OTHER,1,URBAN_PRI,Urban Intersection,Richmond Regional,RICH,R-VA   US00060WB,186.66,209791.0,201.0
-77.23920548699991,38.8312921200001,211815,141535177,2014,2014/06/02 17:00:00+00,1200,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,1. Main-Line Roadway,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,9. Northern Virginia,29,029. Fairfax County,J,"0. Two-way, non-divided",Urban,SECONDARY,7,VDOT_SEC,VDOT Intersection,Northern Virginia,NOVA,R-VA029SC02473EB,0.44,264821.0,21.0
-77.491841063,37.4436539220001,50323,133225277,2013,2013/11/18 17:00:00+00,734,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_LEFT,2. Wet,8. Non-Intersection,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,2. Trees,2. Shoulder,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,4. Richmond,20,020. Chesterfield County,I,"0. Two-way, non-divided",Urban,SECONDARY,1,VDOT_SEC,Not Intersection,"Richmond Regional, Crater",RICH,R-VA020SC00643EB,1.88,203377.0,808.0
-77.528190442,37.517985040999996,725461,183045194,2018,2018/10/31 17:00:00+00,720,C,0,0,0,2,2,0,0,3,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,1. Main-Line Roadway,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,4. Richmond,20,020. Chesterfield County,B,"3. Divided, full control of access",Urban,PRIMARY,1,VDOT_PRI,Not Intersection,"Richmond Regional, Crater",RICH,R-VA   SR00150NB,8.59,205205.0,20803.0
-77.329266923,38.6168173680001,915965,201345159,2020,2020/05/01 17:00:00+00,1421,K,1,0,0,2,2,1,1,1,12. Ped,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,13. Curb,"8. Off Roadway, Location Unknown",No,Belted,No,No,No,No,No,No,No,No,No,Yes,No,Yes,3. No,No,Yes,Yes,No,9. Northern Virginia,76,076. Prince William County,H,"1. Divided, no control of access",Urban,SECONDARY,7,VDOT_SEC,VDOT Intersection,Northern Virginia,NOVA,R-VA076SC00610SB,4.21,719416.0,58.0
-76.256125438,36.9006957840001,914815,202815180,2020,2020/09/17 17:00:00+00,1849,K,1,0,3,0,3,0,0,3,2. Angle,5. Rain,3. Dusk,RD_UNKNOWN,2. Wet,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",7. Slick Pavement,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,5. Hampton Roads,122,122. City of Norfolk,E,"1. Divided, no control of access",Urban,OTHER,5,URBAN_PRI,Not Intersection,Hampton Roads,HAMP,R-VA   SR00168NB,27.06,483423.0,723.0
-76.4512548709999,37.0894363030001,457029,163445415,2016,2016/11/26 17:00:00+00,1515,K,1,7,1,1,9,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",4. Four Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,5. Hampton Roads,121,121. City of Newport News,I,"0. Two-way, non-divided",Urban,OTHER,5,URBAN_SEC,Urban Intersection,Hampton Roads,HAMP,R-VA121UR07027SB,2.36,646380.0,2160.0
-76.047949492,36.784466382000105,674482,181095084,2018,2018/04/13 17:00:00+00,1820,K,1,0,1,0,1,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_UNKNOWN,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,No,5. Hampton Roads,134,134. City of Virginia Beach,H,"1. Divided, no control of access",Urban,OTHER,5,URBAN_SEC,Not Intersection,Hampton Roads,HAMP,R-VA134UR08688WB,1.8,715408.0,528.0
-77.5153851859999,38.7906602630001,784329,190845098,2019,2019/03/23 17:00:00+00,1126,O,0,0,0,0,0,0,0,4,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",2. Two Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,No,9. Northern Virginia,76,076. Prince William County,H,"1. Divided, no control of access",Urban,PRIMARY,7,VDOT_PRI,Not Intersection,Northern Virginia,NOVA,R-VA   SR00234SBBUS001,6.43,547357.0,370.0
-77.3683744259999,38.828045515999996,213105,143070033,2014,2014/08/14 17:00:00+00,1823,K,1,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,6. Intersection at end of Ramp,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",3. Three Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,Yes,No,No,No,3. No,No,Yes,Yes,No,9. Northern Virginia,29,029. Fairfax County,H,"0. Two-way, non-divided",Urban,SECONDARY,7,VDOT_SEC,Not Intersection,Northern Virginia,NOVA,R-VA029SC00620EB,8.54,749676.0,1209.0
-76.195722586,36.8585725230001,651851,180695047,2018,2018/03/09 17:00:00+00,1231,B,0,0,1,1,2,0,0,3,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,5. Hillcrest - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,No,Yes,Yes,No,5. Hampton Roads,122,122. City of Norfolk,A,"3. Divided, full control of access",Urban,INTERSTATE,5,VDOT_IS,Not Intersection,Hampton Roads,HAMP,R-VA   IS00064EB,283.68,,
-77.50247799999991,39.0000440000001,165430,141355149,2014,2014/05/14 17:00:00+00,142,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_RIGHT,1. Dry,8. Non-Intersection,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,3. Utility Pole,4. Roadside,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,9. Northern Virginia,53,053. Loudoun County,I,"0. Two-way, non-divided",Urban,SECONDARY,7,VDOT_SEC,Not Intersection,Northern Virginia,NOVA,R-VA053SC00772WB,3.75,428194.0,834.0
-77.537015932,38.240730641,669680,181175019,2018,2018/04/26 17:00:00+00,28,B,0,0,1,1,2,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,No,Yes,Yes,Yes,6. Fredericksburg,88,088. Spotsylvania County,E,"1. Divided, no control of access",Urban,PRIMARY,2,VDOT_PRI,Not Intersection,George Washington Regional,FRED,R-VA   SR00208NB,44.42,707788.0,417.0
-78.1904541759999,39.1158914060001,619579,172045013,2017,2017/07/22 17:00:00+00,1610,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_LEFT,1. Dry,8. Non-Intersection,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,5. Guard Rail,1. On Roadway,No,Belted,No,No,No,No,No,Yes,No,No,Yes,No,No,No,3. No,No,Yes,Yes,No,8. Staunton,34,034. Frederick County,I,"0. Two-way, non-divided",Urban,SECONDARY,2,VDOT_SEC,Not Intersection,Northern Shenandoah Valley,WINC,R-VA034SC00642NB,6.6,333158.0,755.0
