X,Y,OBJECTID,DOCUMENT_NBR,CRASH_YEAR,CRASH_DT,CRASH_MILITARY_TM,CRASH_SEVERITY,K_PEOPLE,A_PEOPLE,B_PEOPLE,C_PEOPLE,PERSONS_INJURED,PEDESTRIANS_KILLED,PEDESTRIANS_INJURED,VEH_COUNT,COLLISION_TYPE,WEATHER_CONDITION,LIGHT_CONDITION,RD_TYPE,ROADWAY_SURFACE_COND,RELATION_TO_ROADWAY,ROADWAY_ALIGNMENT,ROADWAY_SURFACE_TYPE,ROADWAY_DEFECT,ROADWAY_DESCRIPTION,INTERSECTION_TYPE,TRAFFIC_CONTROL_TYPE,TRFC_CTRL_STATUS_TYPE,WORK_ZONE_RELATED,WORK_ZONE_LOCATION,WORK_ZONE_TYPE,FIRST_HARMFUL_EVENT,FIRST_HARMFUL_EVENT_LOC,ALCOHOL_NOTALCOHOL,BELTED_UNBELTED,BIKE_NONBIKE,DISTRACTED_NOTDISTRACTED,DEER_NODEER,DROWSY_NOTDROWSY,DRUG_NODRUG,GR_NOGR,HITRUN_NOT_HITRUN,LGTRUCK_NONLGTRUCK,MOTOR_NONMOTOR,PED_NONPED,RR,SPEED_NOTSPEED,SCHOOL_ZONE,SENIOR_NOTSENIOR,YOUNG_NOTYOUNG,MAINLINE_YN,NIGHT,VDOT_DISTRICT,JURIS_CODE,PHYSICAL_JURIS,FUN,FAC,AREA_TYPE,SYSTEM,VSP,OWNERSHIP,INTERSECTION_ANALYSIS,PLAN_DISTRICT,MPO_NAME,RTE_NM,RNS_MP,NODE,OFFSET
-77.63315148899991,38.3080026490001,337345,152975133,2015,2015/10/23 17:00:00+00,1448,O,0,0,0,0,0,0,0,3,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,11. Intersection Related - Outside 150 Feet,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,6. Fredericksburg,88,088. Spotsylvania County,3,"1. Divided, no control of access",Rural,PRIMARY,2,VDOT_PRI,Not Intersection,George Washington Regional,FRED,R-VA   SR00003WB,24.7,616140.0,275.0
-80.053494476,36.9228362160001,448919,160335318,2016,2016/01/31 17:00:00+00,1620,K,1,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,7. No Passing Lines,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,2. Salem,33,033. Franklin County,4,"0. Two-way, non-divided",Rural,PRIMARY,6,VDOT_PRI,Not Intersection,"Roanoke Valley-Alleghany, West Piedmont",,R-VA   SR00040WB,20.27,328550.0,3390.0
-82.10158057,37.2417904600001,615315,172225264,2017,2017/08/06 17:00:00+00,1227,K,2,2,0,0,2,0,0,2,3. Head On,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_UNKNOWN,1. Dry,8. Non-Intersection,2. Curve - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,Yes,No,No,No,No,No,Yes,3. No,Yes,No,Yes,No,1. Bristol,13,013. Buchanan County,2,"0. Two-way, non-divided",Rural,PRIMARY,4,VDOT_PRI,Not Intersection,Cumberland Plateau,,R-VA   US00460WB,17.31,168327.0,475.0
-78.13738327399992,37.2220641380001,514806,172515149,2017,2017/09/08 17:00:00+00,822,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,7. No Passing Lines,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,Yes,No,Yes,No,4. Richmond,67,067. Nottoway County,4,"0. Two-way, non-divided",Rural,SECONDARY,1,VDOT_SEC,VDOT Intersection,Commonwealth Regional,,R-VA067SC00615WB,0.51,498433.0,26.0
-77.539073443,38.907170703000105,349540,151895211,2015,2015/07/08 17:00:00+00,703,K,1,0,4,0,4,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,9. Northern Virginia,53,053. Loudoun County,4,"0. Two-way, non-divided",Rural,SECONDARY,7,VDOT_SEC,VDOT Intersection,Northern Virginia,NOVA,R-VA053SC00620WB,2.62,755707.0,5.0
-78.8506198379999,38.033856121,142748,143635247,2014,2014/12/29 17:00:00+00,720,O,0,0,0,0,0,0,0,3,1. Rear End,3. Fog,5. Darkness - Road Not Lighted,NOT_RD,2. Wet,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,Yes,No,Yes,Yes,3. Lynchburg,62,062. Nelson County,1,"3. Divided, full control of access",Rural,INTERSTATE,3,VDOT_IS,Not Intersection,Thomas Jefferson,,R-VA   IS00064EB,100.28,,
-77.389805506,37.6341180060001,343752,151505104,2015,2015/05/29 17:00:00+00,1454,K,3,0,0,2,2,0,0,4,3. Head On,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_UNKNOWN,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,Yes,3. No,Yes,No,Yes,No,4. Richmond,42,042. Hanover County,,,Rural,INTERSTATE,1,VDOT_IS,Not Intersection,Richmond Regional,RICH,R-VA   IS00295SB,39.4,,
-77.515479891,38.0191083890001,41707,131785078,2013,2013/06/25 17:00:00+00,1355,O,0,0,0,0,0,0,0,3,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,6. Fredericksburg,16,016. Caroline County,4,"0. Two-way, non-divided",Rural,PRIMARY,1,VDOT_PRI,Not Intersection,George Washington Regional,,R-VA   US00001NB,127.21,183161.0,602.0
-81.90593004399992,36.722526263000105,199894,142885098,2014,2014/10/13 17:00:00+00,1225,A,0,1,1,0,2,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,1. Bristol,95,095. Washington County,4,"0. Two-way, non-divided",Rural,PRIMARY,4,VDOT_PRI,Not Intersection,Mount Rogers,BRIS,R-VA   US00011SB,20.16,651313.0,1869.0
-78.310558497,39.0046328650001,637417,180905064,2018,2018/03/30 17:00:00+00,1200,B,0,0,3,2,5,0,0,6,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,Yes,Yes,No,8. Staunton,93,093. Warren County,1,"3. Divided, full control of access",Rural,INTERSTATE,2,VDOT_IS,Not Intersection,Northern Shenandoah Valley,,R-VA   IS00081NB,300.43,,
-77.940836511,38.190531902,284858,152575250,2015,2015/09/14 17:00:00+00,1030,A,0,1,1,0,2,0,0,2,16. Other,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,5. Hillcrest - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",4. Four Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,7. Culpeper,68,068. Orange County,4,"0. Two-way, non-divided",Rural,SECONDARY,2,VDOT_SEC,VDOT Intersection,Rappahannock - Rapidan,,R-VA068SC00629SB,1.51,503114.0,5.0
-79.27892789,36.580860785,415215,160575153,2016,2016/02/23 17:00:00+00,1800,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_LEFT,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,2. Trees,4. Roadside,No,Unbelted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,Yes,3. Lynchburg,71,071. Pittsylvania County,2,"1. Divided, no control of access",Rural,PRIMARY,6,VDOT_PRI,Not Intersection,West Piedmont,DAN,R-VA   US00058WB,305.05,519891.0,840.0
-78.65025043899999,38.405871984,643767,180925189,2018,2018/04/01 17:00:00+00,1225,B,0,0,1,0,1,0,0,3,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,8. Staunton,216,216. Town of Elkton,2,"1. Divided, no control of access",Rural,PRIMARY,2,VDOT_PRI,VDOT Intersection,Central Shenandoah,,R-VA   US00033WB,37.71,586796.0,5.0
-76.51816237,37.9572941750001,827409,192555189,2019,2019/09/10 17:00:00+00,1228,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",3. Three Approaches,7. No Passing Lines,1. Yes - Working,2. No,,,"7. Tunnel, Bridge, Underpass, Culvert, etc.",4. Roadside,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,6. Fredericksburg,66,066. Northumberland County,2,"0. Two-way, non-divided",Rural,PRIMARY,1,VDOT_PRI,VDOT Intersection,Northern Neck,,R-VA   US00360WB,207.48,493068.0,21.0
-80.364063872,36.953691706,347985,151835071,2015,2015/07/02 17:00:00+00,905,O,0,0,0,0,0,0,0,1,10. Deer,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,23. Animal,1. On Roadway,No,Belted,No,No,Yes,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,2. Salem,31,031. Floyd County,3,"0. Two-way, non-divided",Rural,PRIMARY,6,VDOT_PRI,Not Intersection,New River Valley,,R-VA   SR00008SB,39.2,318420.0,285.0
-78.1916384199999,38.9625051680001,95226,133135127,2013,2013/11/08 17:00:00+00,1726,O,0,0,0,0,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),3. Dusk,NOT_RD,1. Dry,5. On Entrance/Exit Ramp,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",3. Three Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,8. Staunton,93,093. Warren County,,,Rural,SECONDARY,2,VDOT_SEC,Not Intersection,Northern Shenandoah Valley,,U-VA093SC99999UK,,,
-79.9519637179999,37.1132408340001,654680,181755203,2018,2018/06/22 17:00:00+00,1820,A,0,2,3,0,5,0,0,3,2. Angle,5. Rain,2. Daylight,RD_UNKNOWN,2. Wet,8. Non-Intersection,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Unbelted,No,No,No,No,No,No,No,Yes,No,No,No,Yes,3. No,Yes,No,Yes,No,2. Salem,170,170. Town of Boones Mill,2,"0. Two-way, non-divided",Rural,PRIMARY,6,VDOT_PRI,Not Intersection,"Roanoke Valley-Alleghany, West Piedmont",,R-VA   US00220SB,49.56,329016.0,280.0
-76.6613875899999,37.557996013,439518,160075317,2016,2016/01/07 17:00:00+00,1515,K,1,0,0,0,0,1,0,1,12. Ped,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,12. Crossover Related,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,19. Ped,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,Yes,No,No,3. No,Yes,No,Yes,No,6. Fredericksburg,36,036. Gloucester County,3,"1. Divided, no control of access",Rural,PRIMARY,5,VDOT_PRI,VDOT Intersection,"Middle Peninsula, Hampton Roads",,R-VA   SR00033EB,47.92,50075.0,63.0
-81.72850012,36.7861212460001,258688,153095019,2015,2015/11/04 17:00:00+00,2110,B,0,0,1,0,1,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_LEFT,1. Dry,8. Non-Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,4. Fence Or Post,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,Yes,1. Bristol,95,095. Washington County,1,"3. Divided, full control of access",Rural,INTERSTATE,4,VDOT_IS,Not Intersection,Mount Rogers,,R-VA   IS00081SB,32.9,,
-77.695084663,37.672667041000096,430966,160365141,2016,2016/02/04 17:00:00+00,1230,O,0,0,0,0,0,0,0,1,10. Deer,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,23. Animal,1. On Roadway,No,Belted,No,No,Yes,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,4. Richmond,37,037. Goochland County,4,"0. Two-way, non-divided",Rural,PRIMARY,1,VDOT_PRI,Not Intersection,Richmond Regional,RICH,R-VA   US00250EB,148.64,711617.0,813.0
-82.050970176,37.385771952,952852,201405079,2020,2020/05/16 17:00:00+00,1415,K,2,0,0,0,0,1,0,1,12. Ped,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,7. No Passing Lines,1. Yes - Working,2. No,,,19. Ped,4. Roadside,Yes,Belted,No,No,No,No,No,No,No,No,No,Yes,No,No,3. No,Yes,No,Yes,No,1. Bristol,13,013. Buchanan County,4,"0. Two-way, non-divided",Rural,SECONDARY,4,VDOT_SEC,Not Intersection,Cumberland Plateau,,R-VA013SC00650SB,10.57,168129.0,8279.0
-77.353164283,38.536136191,104754,133145023,2013,2013/11/09 17:00:00+00,2300,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,RD_LEFT,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,17. Highway Safety Corridor,1. Yes - Working,1. Yes,3. Activity Area,3. Work on Shoulder or Median,5. Guard Rail,1. On Roadway,No,Unbelted,No,No,No,No,No,Yes,No,No,No,No,No,No,3. No,Yes,No,Yes,Yes,9. Northern Virginia,76,076. Prince William County,1,"3. Divided, full control of access",Rural,INTERSTATE,7,VDOT_IS,Not Intersection,Northern Virginia,NOVA,R-VA   IS00095NB,149.67,,
-81.940765917,36.9697718090001,746057,182325077,2018,2018/08/17 17:00:00+00,1230,O,0,0,0,0,0,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_UNKNOWN,1. Dry,8. Non-Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,7. No Passing Lines,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,3. No,Yes,No,Yes,No,1. Bristol,83,083. Russell County,3,"0. Two-way, non-divided",Rural,PRIMARY,4,VDOT_PRI,Not Intersection,Cumberland Plateau,,R-VA   SR00080SB,24.7,729751.0,1431.0
-77.87939304,36.744157931000096,591286,173175501,2017,2017/11/13 17:00:00+00,242,O,0,0,0,0,0,0,0,3,2. Angle,5. Rain,5. Darkness - Road Not Lighted,NOT_RD,2. Wet,12. Crossover Related,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",2. Two Approaches,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,Yes,Belted,No,No,No,No,No,No,No,Yes,No,No,No,No,3. No,Yes,No,Yes,Yes,4. Richmond,12,012. Brunswick County,2,"1. Divided, no control of access",Rural,PRIMARY,5,VDOT_PRI,VDOT Intersection,Southside,,R-VA   US00058EB,391.32,163317.0,232.0
-78.6419946569999,38.382401046999995,637087,182865073,2018,2018/10/13 17:00:00+00,201,K,1,0,0,1,1,1,0,1,12. Ped,5. Rain,5. Darkness - Road Not Lighted,NOT_RD,2. Wet,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,19. Ped,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,Yes,No,No,3. No,Yes,No,Yes,Yes,8. Staunton,82,082. Rockingham County,3,"0. Two-way, non-divided",Rural,PRIMARY,2,VDOT_PRI,Not Intersection,Central Shenandoah,,R-VA   US00340SB,44.09,586563.0,1209.0
-78.182699585,38.121012568000005,185395,141430007,2014,2014/02/28 17:00:00+00,1140,O,0,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_LEFT,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,2. Trees,2. Shoulder,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,7. Culpeper,54,054. Louisa County,3,"0. Two-way, non-divided",Rural,PRIMARY,1,VDOT_PRI,Not Intersection,Thomas Jefferson,,R-VA   US00033EB,74.23,433599.0,581.0
-78.00958671800001,38.4012319300001,630848,181845247,2018,2018/07/03 17:00:00+00,955,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_RIGHT,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,2. Trees,2. Shoulder,No,Belted,No,No,No,No,No,No,No,Yes,No,No,No,No,3. No,Yes,No,Yes,No,7. Culpeper,23,023. Culpeper County,3,"0. Two-way, non-divided",Rural,PRIMARY,2,VDOT_PRI,Not Intersection,Rappahannock - Rapidan,,R-VA   US00522NB,67.73,233047.0,1716.0
-79.657616678,37.240065203,389720,161045324,2016,2016/04/13 17:00:00+00,1646,B,0,0,1,0,1,0,0,2,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,7. No Passing Lines,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,2. Salem,9,009. Bedford County,3,"0. Two-way, non-divided",Rural,PRIMARY,6,VDOT_PRI,Not Intersection,Region 2000,,R-VA   SR00024WB,17.05,148505.0,602.0
-78.72886503099991,36.839464013000104,827803,192785289,2019,2019/10/04 17:00:00+00,2005,K,1,0,0,0,0,1,0,1,12. Ped,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,NOT_RD,1. Dry,8. Non-Intersection,3. Grade - Straight,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,7. No Passing Lines,1. Yes - Working,2. No,,,19. Ped,1. On Roadway,Yes,Belted,No,No,No,No,No,No,Yes,No,No,Yes,No,No,3. No,Yes,No,Yes,Yes,3. Lynchburg,41,041. Halifax County,5,"0. Two-way, non-divided",Rural,PRIMARY,3,VDOT_PRI,Not Intersection,Southside,,R-VA   SR00092NB,27.34,368001.0,1727.0
-76.700583232,37.324572143000104,648879,183415359,2018,2018/12/05 17:00:00+00,1547,K,1,0,0,0,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,RD_RIGHT,1. Dry,8. Non-Intersection,1. Straight - Level,1. Concrete,1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,2. Trees,2. Shoulder,Yes,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,5. Hampton Roads,99,099. York County,6,"0. Two-way, non-divided",Rural,SECONDARY,5,VDOT_SEC,Not Intersection,Hampton Roads,HAMP,R-VA   FR00137WB,5.16,671023.0,2212.0
-79.953152016,36.6275403290001,617873,173535280,2017,2017/12/17 17:00:00+00,1613,K,1,0,1,0,1,0,0,2,2. Angle,5. Rain,2. Daylight,NOT_RD,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",2. Two Approaches,4. Stop Sign,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,Yes,Yes,No,2. Salem,44,044. Henry County,3,"1. Divided, no control of access",Rural,PRIMARY,6,VDOT_PRI,VDOT Intersection,West Piedmont,,R-VA   US00058WB,258.5,729039.0,11.0
-79.897351836,37.0715036280001,787181,193475226,2019,2019/12/09 17:00:00+00,1010,B,0,0,1,0,1,0,0,2,2. Angle,4. Mist,2. Daylight,NOT_RD,2. Wet,9. Within Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,3. Traffic Signal,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,2. Salem,33,033. Franklin County,2,"1. Divided, no control of access",Rural,PRIMARY,6,VDOT_PRI,Not Intersection,"Roanoke Valley-Alleghany, West Piedmont",,R-VA   US00220NB,45.08,328449.0,1045.0
-77.5180220239999,38.058669196,232782,141465075,2014,2014/05/22 17:00:00+00,1300,C,0,0,0,2,2,0,0,4,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,8. Non-Intersection,1. Straight - Level,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",1. Not at Intersection,6. Traffic Lanes Marked,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,Yes,No,No,No,No,No,No,No,No,No,Yes,3. No,Yes,No,Yes,No,6. Fredericksburg,16,016. Caroline County,4,"0. Two-way, non-divided",Rural,PRIMARY,1,VDOT_PRI,Not Intersection,George Washington Regional,,R-VA   US00001NB,129.95,183254.0,966.0
-76.32256563,37.4464608580001,794449,190315054,2019,2019/01/30 17:00:00+00,1138,K,1,0,1,0,1,0,0,2,3. Head On,1. No Adverse Condition (Clear/Cloudy),2. Daylight,NOT_RD,1. Dry,10. Intersection Related - Within 150 Feet,4. Grade - Curve,"2. Blacktop, Asphalt, Bituminous",1. No Defects,"1. Two-Way, Not Divided",2. Two Approaches,7. No Passing Lines,1. Yes - Working,2. No,,,20. Motor Vehicle In Transport,1. On Roadway,No,Belted,No,No,No,No,No,No,No,No,No,No,No,No,3. No,Yes,No,Yes,No,6. Fredericksburg,57,057. Mathews County,3,"0. Two-way, non-divided",Rural,PRIMARY,5,VDOT_PRI,VDOT Intersection,Middle Peninsula,,R-VA   SR00014EB,61.53,448138.0,32.0
